country,year,agriculture_value,gdp_per_capita,population,poverty_headcount,school_enrollment,unemployment_rate,agriculture_value_change,gdp_per_capita_change,population_change,poverty_headcount_change,school_enrollment_change,unemployment_rate_change
BD,2000,22.7181480755923,396.670730249751,134544304.0,41.4,89.734264375,3.27,0.0,0.0,0.0,0.0,0.0,0.0
BD,2001,21.8483405815259,394.65641001891,136805810.0,23.420754716981133,89.734264375,3.609,-3.8286901343023483,-0.507806620763962,1.6808634277077905,-43.42812870294412,0.0,10.366972477064218
BD,2002,20.5841344226366,393.886422327628,138933658.0,23.420754716981133,89.734264375,3.966,-5.786279988505239,-0.19510330295789968,1.5553783863419213,0.0,0.0,9.891936824605164
BD,2003,19.8127182977042,426.74880754362,140970351.0,23.420754716981133,89.734264375,4.32,-3.7476247924423944,8.343111961513006,1.4659464303459213,0.0,0.0,8.925869894099847
BD,2004,19.2669595662859,455.614016909798,142902856.0,23.420754716981133,89.734264375,4.316,-2.7545878521956224,6.7639812592159565,1.370859181587769,0.0,0.0,-0.09259259259259967
BD,2005,18.5710395455964,480.08585075452,144715786.0,32.3,93.68999,4.25,-3.6119867190008037,5.371176683874257,1.2686450437351615,37.91186659147665,4.408266622066459,-1.5291936978683918
BD,2006,18.0340165108542,490.388026533289,146405973.0,23.420754716981133,93.43051,3.591,-2.8917230692642515,2.1459028135442315,1.1679354731901848,-27.489923476838594,-0.27695594801535606,-15.50588235294117
BD,2007,17.8065367823955,537.955492792911,147989278.0,23.420754716981133,89.734264375,4.015,-1.2613924819342759,9.699964861681408,1.081448364131976,0.0,-3.9561441171625855,11.80729601782231
BD,2008,17.5956955421992,613.06204104124,149474264.0,23.420754716981133,92.56719,4.49,-1.184066518789617,13.961479946676892,1.0034416141958546,0.0,3.1570166031129387,11.830635118306375
BD,2009,17.1046290519632,679.211477428056,150873714.0,23.420754716981133,92.54123,5.0,-2.7908330708399043,10.790006876704705,0.9362481289755697,0.0,-0.02804449395082953,11.358574610244986
BD,2010,17.0011812592919,757.385280361508,152201981.0,25.1,90.53203,3.379,-0.6047941312087524,11.509493807358751,0.8803833118338877,7.169902521549987,-2.171140366299429,-32.42
BD,2011,16.8099867573503,837.336944695647,153591076.0,23.420754716981133,89.734264375,3.737,-1.1245953973763156,10.556273855226927,0.9126655191169952,-6.690220251071189,-0.8811971022852472,10.594850547499268
BD,2012,16.1775631732753,859.680536375497,155070101.0,23.420754716981133,89.734264375,4.07,-3.762189662632942,2.6684110645531556,0.962962848180049,0.0,0.0,8.910891089108919
BD,2013,15.4932779975908,958.262989798283,156532141.0,23.420754716981133,89.734264375,4.426,-4.229840850288946,11.467335742928398,0.9428252065174059,0.0,0.0,8.74692874692875
BD,2014,15.3516208986344,1094.46199702838,157964929.0,23.420754716981133,89.734264375,4.417,-0.9143132846285207,14.21311358990993,0.9153315037069509,0.0,0.0,-0.2033438770899343
BD,2015,14.7829964369364,1224.38647668165,159383179.0,23.420754716981133,89.734264375,4.397,-3.704002759399694,11.871081865430998,0.8978258712096787,0.0,0.0,-0.45279601539505165
BD,2016,13.4647923176039,1649.28380858601,160811932.0,19.5,89.734264375,4.35,-8.917029270458809,34.70287690990534,0.8964264666850408,-16.74051397728188,0.0,-1.0689106208778831
BD,2017,12.9572760433733,1811.08221668646,162186147.0,23.420754716981133,89.734264375,4.372,-3.7692098196499657,9.810222307291404,0.854547907552039,20.106434446057087,0.0,0.5057471264367841
BD,2018,12.4800771856196,1965.24372731467,163523103.0,23.420754716981133,89.734264375,4.439,-3.6828640229344622,8.512121051592159,0.8243342756024674,0.0,0.0,1.532479414455623
BD,2019,11.9753231358984,2129.79896954606,164913055.0,23.420754716981133,89.734264375,4.504,-4.0444785894658715,8.373274008931197,0.850003439575131,0.0,0.0,1.464293759855817
BD,2020,11.9996868602485,2248.85078828233,166298024.0,23.420754716981133,89.734264375,5.539,0.2034494107058027,5.589814834103546,0.8398176845368699,0.0,0.0,22.979573712255785
BD,2021,11.6328584271282,2482.84917843357,167658854.0,23.420754716981133,89.734264375,5.457,-3.056983381253864,10.405243041045331,0.8183079794141124,0.0,0.0,-1.4804116266474043
BD,2022,11.2176010351595,2716.48592780431,169384897.0,5.9,89.734264375,4.593,-3.5696935071461544,9.410025844507452,1.0294970762474653,-74.80866833158785,0.0,-15.832875206157226
BD,2023,11.0036900209598,2551.01773827307,171466990.0,23.420754716981133,89.734264375,3.352,-1.9069230001070303,-6.091258851651227,1.2292081743273675,296.9619443556124,0.0,-27.01937731330285
BD,2024,11.1648014276903,2593.41611680774,173562364.0,23.420754716981133,89.734264375,3.635,1.4641579908522884,1.6620181780222287,1.2220276334237834,0.0,0.0,8.442720763723145
BD,2025,14.439900505465467,3481.5356247649734,115754396.864,23.420754716981133,89.734264375,3.778,29.334145340484554,34.245160358239325,-33.30674104899839,0.0,0.0,3.9339752407152817
ID,2000,15.6787044387708,763.711124950924,216077790.0,65.7,89.734264375,6.077,0.0,0.0,0.0,0.0,0.0,0.0
ID,2001,15.9949177621389,732.307093405708,219097902.0,62.3,91.94318,6.082,2.0168332441177883,-4.112030127521593,1.3976966350868425,-5.175038051750391,2.461618914898467,0.08227743952609057
ID,2002,16.3196689664379,881.002913569131,222088495.0,46.8,91.32723,6.604,2.0303399437770597,20.305118099005437,1.3649573878621535,-24.87961476725522,-0.6699246208364706,8.582703058204544
ID,2003,15.1853482186248,1043.2105838671,225048008.0,45.5,90.64128,6.657,-6.950635764401092,18.41170645404917,1.3325827616599506,-2.777777777777768,-0.7510903374601474,0.8025439127801404
ID,2004,14.3357802955642,1126.84004447173,227926649.0,45.4,89.73712,7.303,-5.59465552471563,8.016546409510351,1.2791230749307436,-0.219780219780219,-0.9975145982051292,9.70407090280907
ID,2005,13.1266186400506,1238.21447629488,230871650.0,41.1,88.93075,7.945,-8.434571614408327,9.88378362745912,1.2920827875638086,-9.471365638766516,-0.8985913521628475,8.790907846090645
ID,2006,12.9738027192484,1558.31562847163,233951652.0,46.8,91.79173,7.551,-1.1641682065474446,25.851834096996782,1.3340754484147288,13.868613138686126,3.217087452877654,-4.959093769666456
ID,2007,13.7166831034562,1823.21976255073,237062337.0,41.1,93.81578,8.06,5.726003395331691,16.999388906784784,1.329627285555568,-12.17948717948717,2.2050461408669397,6.740829029267648
ID,2008,14.4817402607761,2124.55483920618,240157903.0,38.0,93.13418,7.208,5.577566759759356,16.52763330262912,1.3058025324368616,-7.542579075425793,-0.7265302276440067,-10.570719602977674
ID,2009,15.290148146172,2218.48541852977,243220028.0,37.9,93.76106,6.106,5.582256488783166,4.421188739881443,1.2750465263681177,-0.2631578947368429,0.6730933798955396,-15.288568257491676
ID,2010,13.929212707137,3065.68348377765,246305322.0,34.1,94.22952,5.614,-8.900734159176348,38.18812862918583,1.2685197125295922,-10.026385224274403,0.49963172344680284,-8.057648214870616
ID,2011,13.5122870743946,3579.46442466152,249470032.0,31.2,93.73808,5.153,-2.9931744277892802,16.759099352643215,1.2848727645438318,-8.504398826979475,-0.5215350773303262,-8.211613822586393
ID,2012,13.3739742350727,3632.27254030331,252698525.0,26.6,92.85318,4.468,-1.02360791004803,1.4753077381620905,1.2941406124483912,-14.743589743589736,-0.9440133614855406,-13.293227246264305
ID,2013,13.3566991621949,3566.60284506078,255852467.0,27.2,90.5756,4.336,-0.12916932973069395,-1.80795065661693,1.2481046337725843,2.2556390977443552,-2.4528831430436715,-2.9543419874664245
ID,2014,13.3367549992146,3441.06808464008,258877399.0,25.7,90.00059,4.049,-0.14931954922478008,-3.519729161730112,1.1822954202743707,-5.514705882352944,-0.6348398464928628,-6.619003690036895
ID,2015,13.4926435578886,3288.22269725538,261799249.0,21.6,89.734264375,4.514,1.1688642303407493,-4.441800732364387,1.1286616797320237,-15.953307392996097,-0.2959154212211379,11.484317115337106
ID,2016,13.4787485470271,3521.46943457574,264627418.0,18.0,92.77266,4.301,-0.10298212356892877,7.093398434207221,1.0802815557350964,-16.666666666666675,3.385992682017802,-4.718653079308821
ID,2017,13.1566308462661,3798.88326174526,267346658.0,14.8,94.09782,3.783,-2.3898190520962537,7.877786030050893,1.0275730385579385,-17.77777777777777,1.4283949603255852,-12.043710764938387
ID,2018,12.8084975586902,3860.95353090726,269951846.0,12.5,93.4963,4.387,-2.6460671553667603,1.6339083063448445,0.9744606569946246,-15.540540540540547,-0.6392496659327396,15.966164419772655
ID,2019,12.7126026577522,4106.94856160358,272489381.0,10.9,89.734264375,3.59,-0.7486818848081,6.371354348792568,0.9399954242209629,-12.8,-4.0237267410582085,-18.167312514246635
ID,2020,13.6984142796138,3853.70288774146,274814866.0,9.8,89.734264375,4.255,7.75460107109105,-6.166273330758221,0.8534222476728415,-10.09174311926605,0.0,18.52367688022285
ID,2021,13.2801691376596,4287.17313995098,276758053.0,8.6,89.734264375,3.827,-3.053237647927176,11.248149243377803,0.707089477466627,-12.244897959183687,0.0,-10.058754406580494
ID,2022,12.3996501634108,4730.83484836107,278830529.0,7.9,89.734264375,3.462,-6.630329517052935,10.34858387863391,0.7488403598503446,-8.139534883720923,0.0,-9.537496733733985
ID,2023,12.5294214769584,4876.30774512252,281190067.0,6.7,89.734264375,3.308,1.0465723777476565,3.0749941907578293,0.8462265622284137,-15.189873417721522,0.0,-4.448295782784529
ID,2024,12.6086658797584,4925.43048751861,283487931.0,5.4,89.734264375,3.301,0.6324665743404845,1.0073757638701997,0.8171924508272088,-19.402985074626866,0.0,-0.21160822249092215
ID,2025,14.439900505465467,3481.5356247649734,115754396.864,4.0,89.734264375,3.237,14.523619256553388,-29.3150997950853,-59.16778663004176,-25.92592592592593,0.0,-1.9388064222962798
KE,2000,28.7217806412905,414.626365130846,30642890.0,23.420754716981133,63.70743,2.884,0.0,0.0,0.0,0.0,0.0,0.0
KE,2001,27.8492601112896,410.700452474814,31619170.0,23.420754716981133,64.82191,2.876,-3.0378357835745162,-0.9468555273355661,3.185991921780218,0.0,1.7493720905081167,-0.277392510402219
KE,2002,25.8539676039456,402.936385605382,32629808.0,23.420754716981133,59.55194,2.916,-7.164615861859625,-1.8904451705974656,3.1962825083643898,0.0,-8.12992088631761,1.3908205841446364
KE,2003,25.8044393708329,442.898457253405,33652223.0,23.420754716981133,70.65569,2.869,-0.19156917758781367,9.917712342602902,3.1333773094833983,0.0,18.645488291397406,-1.6117969821673461
KE,2004,24.9290410875057,463.662781300121,34713455.0,23.420754716981133,68.99043,2.844,-3.392432870743456,4.68828096071594,3.1535271830333444,0.0,-2.3568660924548346,-0.871383757406774
KE,2005,24.2362747002419,523.456312433863,35796484.0,44.6,69.58856,2.739,-2.7789532089584013,12.895909170470743,3.1199112851198585,90.4293885442681,0.8669753181709261,-3.691983122362874
KE,2006,20.5196878049409,699.80237063381,36904008.0,23.420754716981133,68.69264,2.673,-15.334810903360097,33.6887824277079,3.093946321655494,-47.487097047127506,-1.2874529951474867,-2.409638554216864
KE,2007,20.5866644602991,840.201439476765,38036349.0,23.420754716981133,78.52198,2.642,0.32640192187560757,20.06267408265505,3.0683415199779907,0.0,14.309160340904059,-1.1597456041900545
KE,2008,22.1963401579826,915.54435473604,39206351.0,23.420754716981133,74.7547,2.751,7.819021390219483,8.967244248735717,3.0760102658643707,0.0,-4.797739435505832,4.125662376987127
KE,2009,16.2549814662286,1047.9678324485,40408891.0,23.420754716981133,75.94578,2.816,-26.76728978501114,14.463906311850838,3.0672071471277595,0.0,1.5933178783407609,2.362777171937469
KE,2010,17.5677598863696,1091.51873101194,41598567.0,23.420754716981133,89.734264375,2.793,8.076160670305498,4.155747649399344,2.944094654812468,0.0,18.155695253903502,-0.8167613636363535
KE,2011,18.8947112249953,1096.14499807675,42758461.0,23.420754716981133,89.734264375,2.699,7.553332622989961,0.4238376248954623,2.7883027797568127,0.0,0.0,-3.365556749015408
KE,2012,18.8297259329446,1285.00536171512,43888303.0,23.420754716981133,79.96782,2.678,-0.3439337668454723,17.22950558272276,2.6423822878002934,0.0,-10.88374038949711,-0.7780659503519805
KE,2013,18.6165515854622,1370.87885214659,44986791.0,23.420754716981133,89.734264375,2.762,-1.1321160395087349,6.6827340173003735,2.502917462996912,0.0,12.212968135182356,3.1366691560866355
KE,2014,18.3478393393556,1482.81566253497,46051440.0,23.420754716981133,89.734264375,2.767,-1.4434050520744202,8.165332057833119,2.3665813371751776,0.0,0.0,0.1810282404054897
KE,2015,19.4696147780528,1489.11959777284,47088526.0,37.7,89.734264375,2.762,6.11393754844487,0.4251327658013171,2.252016440745397,60.968339643921695,0.0,-0.18070112034693775
KE,2016,20.0345164328349,1554.12610314423,48139687.0,23.420754716981133,89.734264375,2.757,2.901452654414527,4.365432129737279,2.232308142327488,-37.87598218307392,0.0,-0.1810282404055008
KE,2017,20.8936374065292,1667.48447230835,49197766.0,23.420754716981133,89.734264375,3.542,4.288204192871237,7.294026458649583,2.19793493879592,0.0,0.0,28.472977874501247
KE,2018,20.314910419968,1836.45275528993,50207107.0,23.420754716981133,89.734264375,4.284,-2.7698718767865227,10.13312482290598,2.0515992535108163,0.0,0.0,20.948616600790505
KE,2019,20.8611638110686,1960.40808854893,51202827.0,23.420754716981133,89.734264375,5.014,2.6889283772754125,6.749715335825801,1.9832252035553388,0.0,0.0,17.040149393090577
KE,2020,22.7027261604451,1927.66459027849,52217334.0,44.4,89.734264375,5.613,8.827706670897207,-1.67023888861203,1.9813495844672735,89.57544509788124,0.0,11.946549660949346
KE,2021,21.4770750957252,2061.35622089594,53219166.0,46.4,89.734264375,5.693,-5.398695540165333,6.935419745306182,1.9185812895005316,4.504504504504503,0.0,1.425262782825576
KE,2022,21.0361920649933,2109.56288513137,54252461.0,45.5,89.734264375,5.565,-2.052807604233098,2.3385896987022203,1.9415843532760269,-1.93965517241379,0.0,-2.2483751976110855
KE,2023,21.4522060902205,1942.58802756191,55339003.0,23.420754716981133,89.734264375,5.409,1.977610890516135,-7.91514008642894,2.002751543381609,-48.52581380883267,0.0,-2.803234501347718
KE,2024,22.4728462758555,2132.43452097647,56432944.0,23.420754716981133,89.734264375,5.487,4.757739979480635,9.772864380968693,1.976799256755668,0.0,0.0,1.4420410427065988
KE,2025,14.439900505465467,3481.5356247649734,115754396.864,23.420754716981133,89.734264375,5.449,-35.745119562449524,63.265769265952976,105.11847984397198,0.0,0.0,-0.692546017860407
MY,2000,8.59902188826631,4083.52874483605,22967816.0,23.420754716981133,98.41488,3.0,0.0,0.0,0.0,0.0,0.0,0.0
MY,2001,8.01097059098812,3943.79943910239,23526538.0,23.420754716981133,97.81452,3.53,-6.838583561237465,-3.4217784290207054,2.4326300767996356,0.0,-0.6100297028254209,17.666666666666654
MY,2002,8.98508140381459,4184.03163773539,24102477.0,23.420754716981133,96.5906,3.48,12.159710259357205,6.091389847341655,2.4480397413338073,0.0,-1.2512661719343954,-1.4164305949008416
MY,2003,9.30608521643197,4465.32194567208,24679602.0,3.2,97.09317,3.61,3.572631100271373,6.7229488754281475,2.394463440417338,-86.33690485781035,0.5203094296960531,3.735632183908044
MY,2004,9.27100209261509,4939.24851854427,25256772.0,23.420754716981133,99.37525,3.54,-0.3769912159726774,10.61349167290242,2.338651976640471,631.8985849056603,2.3504021961585853,-1.939058171745145
MY,2005,8.26229170422644,5555.58179951206,25836071.0,23.420754716981133,99.59294,3.53,-10.880273548769326,12.478280423707844,2.293638316092017,0.0,0.21905856840611637,-0.28248587570621764
MY,2006,8.60998284136304,6158.40785533236,26417909.0,1.7,95.4107,3.32,4.208168261098111,10.850817746455377,2.252037471177415,-92.74148070571175,-4.199333808199645,-5.949008498583563
MY,2007,9.98677367962245,7168.93031942508,26998389.0,23.420754716981133,95.11282,3.31,15.990633937679855,16.408826564121483,2.1972972955581094,1277.6914539400666,-0.31220816952397534,-0.3012048192771011
MY,2008,9.96858233467411,8371.82156086005,27570059.0,1.5,95.06773,3.34,-0.18215437269254453,16.779229087714675,2.1174226358469106,-93.5954241520986,-0.047406858507614835,0.9063444108761365
MY,2009,9.21910004390782,7191.43287234626,28124778.0,23.420754716981133,95.86919,3.62,-7.51844410372512,-14.09954428594541,2.012034141820296,1461.3836477987422,0.8430410613569972,8.383233532934131
MY,2010,10.0899159275121,8899.34505544675,28655776.0,23.420754716981133,96.23306,3.32,9.445779733996208,23.749261286551793,1.8880077915637283,0.0,0.3795484242643532,-8.287292817679571
MY,2011,11.4533531198278,10217.1068585031,29162039.0,0.4,97.06133,3.05,13.512869701897356,14.807402059883357,1.7667049044492789,-98.2921131072263,0.8606917414867743,-8.13253012048193
MY,2012,9.79375074645921,10600.5744240026,29662831.0,23.420754716981133,98.54356,3.04,-14.490100462331167,3.753191297792502,1.717273610394665,5755.188679245282,1.5271066242343867,-0.3278688524590123
MY,2013,9.11336384538206,10713.6407638899,30174265.0,0.1,99.66427,3.14,-6.947153533830086,1.066605783468555,1.7241577514971462,-99.57302827680657,1.137273709210418,3.289473684210531
MY,2014,8.87320901302643,11013.3107334403,30696137.0,23.420754716981133,99.8924,2.88,-2.6351941657341005,2.797088087556854,1.7295268004042574,23320.75471698113,0.22889848086982134,-8.280254777070073
MY,2015,8.2874950827938,9648.6797937523,31232798.0,0.1,99.51663,3.1,-6.600925655788858,-12.390742191124215,1.7483014230748273,-99.57302827680657,-0.37617476404609995,7.638888888888906
MY,2016,8.46251885618027,9476.53409809923,31789685.0,23.420754716981133,99.82064,3.44,2.111901987729059,-1.7841373051320275,1.7830198882597736,23320.75471698113,0.3054866307269366,10.967741935483865
MY,2017,8.59827753533139,9862.54806612235,32355644.0,23.420754716981133,99.64564,3.41,1.6042348792165262,4.073366528597688,1.7803227682186895,0.0,-0.17531444398672935,-0.8720930232558044
MY,2018,7.51205693063821,10901.8019954421,32910967.0,0.0,89.734264375,3.3,-12.633002368553047,10.53737758591582,1.7163095254725924,-100.0,-9.946622476407407,-3.2258064516129115
MY,2019,7.24131401562151,10920.191763972,33440596.0,23.420754716981133,89.734264375,3.33,-3.604111597084214,0.16868558553519986,1.609278147311799,inf,0.0,0.909090909090926
MY,2020,8.16597089919598,9957.52626697613,33889558.0,23.420754716981133,89.734264375,4.54,12.769186387715404,-8.815463297740834,1.3425657844136518,0.0,0.0,36.33633633633633
MY,2021,9.56621458844467,10903.1037480772,34282399.0,0.0,89.734264375,4.64,17.147301974668537,9.496108327999607,1.1591800636644445,-100.0,0.0,2.2026431718061623
MY,2022,8.96184922741417,11754.5678336248,34695493.0,23.420754716981133,89.734264375,3.93,-6.31770650180199,7.809373415324594,1.20497401596662,inf,0.0,-15.301724137931028
MY,2023,7.76530932127302,11386.0395636528,35126298.0,23.420754716981133,89.734264375,3.858,-13.35148445123303,-3.135191996746989,1.2416742428188021,0.0,0.0,-1.8320610687022953
MY,2024,8.12846782241948,11874.4273684245,35557673.0,23.420754716981133,89.734264375,3.846,4.6766778517320695,4.289356294973379,1.2280684972837186,0.0,0.0,-0.3110419906687367
MY,2025,14.439900505465467,3481.5356247649734,115754396.864,23.420754716981133,89.734264375,3.764,77.64603146534145,-70.68039142651386,225.5398542643665,0.0,0.0,-2.1320852834113446
PH,2000,13.9410952116747,3481.5356247649734,79625397.0,25.9,89.734264375,3.77,0.0,0.0,0.0,0.0,0.0,0.0
PH,2001,13.302809302832,3481.5356247649734,81401488.0,23.420754716981133,89.53385,3.698,-4.578448817336678,0.0,2.230558423463802,-9.57237561011145,-0.2233420827549848,-1.9098143236074283
PH,2002,13.4484134145704,3481.5356247649734,83068889.0,23.420754716981133,89.63244,3.616,1.0945365630957493,0.0,2.0483667325589927,0.0,0.11011477781865953,-2.217414818820984
PH,2003,13.1509476628836,3481.5356247649734,84731835.0,24.3,89.90912,3.527,-2.2119021963179386,0.0,2.0018878547900076,3.754128736002582,0.3086828831168731,-2.4612831858407125
PH,2004,13.9844036917201,3481.5356247649734,86394504.0,23.420754716981133,89.35752,3.554,6.3376119364294325,0.0,1.9622719135021782,-3.6182933457566624,-0.6135083960336907,0.7655231074567448
PH,2005,13.517547003593,3481.5356247649734,88015962.0,23.420754716981133,88.55488,3.795,-3.338409691387245,0.0,1.8768068857713427,0.0,-0.8982344183231517,6.781091727630839
PH,2006,13.3612491069675,3481.5356247649734,89508986.0,26.1,86.79077,4.052,-1.1562593167529167,0.0,1.6963104942260276,11.439619753484243,-1.9921092999053314,6.7720685111989365
PH,2007,13.606507617711,3481.5356247649734,91075184.0,23.420754716981133,87.09612,3.434,1.8355956750750524,0.0,1.7497662190028684,-10.265307597773443,0.35182312589230325,-15.251727541954574
PH,2008,14.5160747573134,3481.5356247649734,92699095.0,23.420754716981133,88.12346,3.72,6.684794990438658,0.0,1.7830444350241503,0.0,1.1795473782299393,8.328479906814202
PH,2009,14.5402133153152,3481.5356247649734,94384250.0,22.0,89.88861,3.858,0.16628846575510448,0.0,1.817876431263965,-6.066220897446229,2.003042095714358,3.70967741935484
PH,2010,13.7488650524217,3481.5356247649734,96337125.0,23.420754716981133,89.734264375,3.605,-5.442480421246454,0.0,2.06906872703867,6.457975986277886,-0.1717076557308017,-6.557801969932608
PH,2011,14.0957351510823,3481.5356247649734,98248614.0,23.420754716981133,89.734264375,3.592,2.5228998709206474,0.0,1.9841665401578057,0.0,0.0,-0.36061026352288694
PH,2012,13.0958070106782,3481.5356247649734,100175512.0,21.3,89.734264375,3.504,-7.09383462222134,0.0,1.961247005479394,-9.055022959800208,0.0,-2.4498886414253906
PH,2013,12.4734251044125,3481.5356247649734,102076336.0,23.420754716981133,89.734264375,3.497,-4.752528085960761,0.0,1.8974936709083234,9.95659491540437,0.0,-0.19977168949771862
PH,2014,12.2716816211446,3481.5356247649734,103767130.0,23.420754716981133,95.36339,3.6,-1.6173864161539209,0.0,1.6564015385505115,0.0,6.273106114154858,2.945381755790688
PH,2015,10.9964991548623,3481.5356247649734,105312992.0,14.6,95.0759,3.068,-10.391260999512152,0.0,1.4897415009936132,-37.662128413759774,-0.3014678903507817,-14.777777777777779
PH,2016,10.2051255325616,3481.5356247649734,106735719.0,23.420754716981133,94.36604,2.695,-7.196596036210123,0.0,1.3509510773371591,60.41612819850091,-0.7466245389210147,-12.157757496740551
PH,2017,10.1829541314109,3481.5356247649734,108119693.0,23.420754716981133,93.7756,2.552,-0.21725750535804833,0.0,1.296636227278336,0.0,-0.6256911914498064,-5.306122448979589
PH,2018,9.65014035815306,3481.5356247649734,109465287.0,8.3,89.734264375,2.338,-5.2324086545209365,0.0,1.2445410846662286,-64.56134697494562,-4.309581197027801,-8.385579937304078
PH,2019,8.82032374730525,3481.5356247649734,110804683.0,23.420754716981133,89.734264375,2.237,-8.599010792073368,0.0,1.2235805858710203,182.17776767447145,0.0,-4.319931565440549
PH,2020,10.1853110317615,3481.5356247649734,112081264.0,23.420754716981133,89.734264375,2.522,15.475478265446618,0.0,1.1521002230564514,0.0,0.0,12.740277156906554
PH,2021,10.0691640204876,3481.5356247649734,113100950.0,8.1,89.734264375,3.398,-1.140338384480477,0.0,0.9097738226792274,-65.41529042133247,0.0,34.734337827121344
PH,2022,9.55176804414326,3481.5356247649734,113964338.0,23.420754716981133,89.734264375,2.598,-5.138420382184661,0.0,0.7633782032776981,189.14511996273004,0.0,-23.543260741612716
PH,2023,9.40036652870699,3481.5356247649734,114891199.0,5.3,89.734264375,2.2,-1.5850627311778664,0.0,0.8132903821193693,-77.37049867074842,0.0,-15.319476520400299
PH,2024,9.08252678487007,3481.5356247649734,115843670.0,23.420754716981133,89.734264375,2.202,-3.3811420317100827,0.0,0.8290199843766999,341.90103239587046,0.0,0.09090909090907484
PH,2025,14.439900505465467,3481.5356247649734,115754396.864,23.420754716981133,89.734264375,2.235,58.98549872178589,0.0,-0.07706345629416855,0.0,0.0,1.4986376021798309
